Hail ID,Date/Time,Latitude,Longitude,Hail size,
1136,2004-12-08 08:00:00,-28.8100,153.2600,2.0,
1137,2004-12-08 11:00:00,-32.7700,147.8500,3.0,
1138,2004-12-11 09:00:00,-34.2200,144.4600,4.4,
1139,2004-12-12 05:00:00,-28.4800,153.2400,2.0,
1140,2004-12-13 03:30:00,-33.2100,150.4300,8.0,
1141,2004-12-13 03:40:00,-27.0700,149.2500,4.4,
1142,2004-12-13 04:45:00,-33.8700,151.2200,6.5,
1143,2004-12-13 05:00:00,-28.8100,153.2600,3.0,
1144,2004-12-13 05:00:00,-32.9100,151.4800,5.5,
1145,2004-12-19 05:00:00,-32.0500,150.8500,2.0,
1146,2004-12-19 05:10:00,-35.5600,151.3600,4.0,
1147,2004-12-23 06:20:00,-29.1800,153.3900,4.5,
1148,2004-12-23 21:45:00,-34.6800,149.5700,3.0,
1149,2004-12-24 03:30:00,-33.6300,150.2800,2.5,
1150,2004-12-24 03:40:00,-33.6300,150.2800,2.5,
1151,2004-12-27 02:00:00,-29.6700,151.1500,3.0,
1152,2004-12-27 02:30:00,-29.5000,151.3000,1.5,
1153,2004-12-27 03:15:00,-29.6700,151.1500,4.5,
1154,2004-12-27 03:40:00,-36.3500,149.5900,3.0,
1155,2004-12-27 06:40:00,-29.0600,153.2600,2.5,
1156,2005-01-15 07:40:00,-35.7200,150.1800,3.0,
1157,2005-01-15 07:40:00,-35.7300,150.0500,3.0,
1158,2005-01-20 01:00:00,-35.4600,149.1000,3.0,
1159,2005-01-20 02:00:00,-34.7100,146.5100,5.0,
1160,2005-01-20 02:55:00,-35.3800,149.3900,2.0,
1161,2005-01-20 02:55:00,-34.5700,150.2600,4.0,
1162,2005-01-20 03:15:00,-35.2400,148.9900,3.0,
1163,2005-01-20 03:40:00,-34.6100,150.2500,6.0,
1164,2005-01-20 04:00:00,-33.4300,149.5600,2.0,
1165,2005-01-20 04:35:00,-33.5300,149.2500,3.0,
1166,2005-01-20 04:55:00,-34.6800,150.8500,2.0,
1167,2005-01-20 05:09:00,-30.8000,149.5500,3.5,
1168,2005-01-20 05:35:00,-34.5600,150.8300,2.0,
1169,2005-01-20 06:30:00,-34.6800,150.8500,4.0,
1170,2005-01-20 06:35:00,-32.7800,151.7300,3.4,
1171,2005-01-20 07:25:00,-29.6200,149.3800,2.0,
1172,2005-01-20 07:30:00,-32.7800,151.7300,4.0,
1173,2005-01-20 07:56:00,-32.8700,150.3000,3.0,
1174,2005-01-20 08:00:00,-32.4000,152.0300,2.5,
1175,2005-01-20 08:14:00,-33.7200,150.3000,5.0,
1176,2005-01-20 09:50:00,-33.7100,150.3300,2.5,
1177,2005-01-20 11:00:00,-33.8902,150.9096,2.0,
1178,2005-01-20 12:59:00,-33.4200,151.0700,4.0,
1179,2005-01-20 21:30:00,-35.3700,145.4800,2.5,
1180,2005-01-22 04:46:00,-30.1600,151.8800,3.0,
1181,2005-01-22 06:30:00,-34.7200,150.0000,4.0,
1182,2005-02-02 03:00:00,-33.7200,149.7800,6.0,
1183,2005-02-02 04:41:00,-34.1700,150.3500,3.0,
1184,2005-02-02 05:00:00,-33.7200,150.9500,5.0,
1185,2005-02-02 05:13:00,-33.8000,150.9000,5.0,
1186,2005-02-02 05:41:00,-33.4300,151.3400,4.0,
1187,2005-02-02 06:00:00,-33.7100,151.1200,3.0,
1188,2005-02-19 03:50:00,-33.7400,150.6000,3.0,
1189,2005-02-19 04:10:00,-33.6800,150.6200,3.0,
1190,2005-02-19 05:10:00,-33.7700,150.9800,2.0,
1191,2005-02-20 05:30:00,-32.9100,151.3300,4.0,
1192,2005-03-03 07:00:00,-33.7346,150.8790,2.0,
1193,2005-03-03 07:00:00,-33.7500,150.6800,2.0,
1194,2005-03-03 07:00:00,-33.8152,151.0012,2.0,
1195,2005-03-03 07:30:00,-32.8700,150.3000,4.0,
1196,2005-03-16 03:20:00,-33.6300,150.2800,2.0,
1197,2005-03-26 05:30:00,-29.0100,153.4300,3.0,
1198,2005-04-29 06:00:00,-35.3577,150.4607,4.0,
1199,2005-04-29 07:00:00,-34.6800,150.8500,4.0,
1200,2005-09-10 06:00:00,-35.6650,147.0350,2.0,
1201,2005-09-27 04:30:00,-28.6485,153.1179,4.4,
1202,2005-10-13 07:15:00,-35.2500,147.3400,3.0,
1203,2005-10-13 09:40:00,-35.2167,149.1330,3.0,
1204,2005-10-13 10:20:00,-35.2000,149.0167,3.0,
1205,2005-10-13 10:45:00,-35.3200,149.1200,3.0,
1206,2005-10-14 04:00:00,-31.8800,152.3600,4.4,
1207,2005-10-23 09:25:00,-31.5485,152.4012,2.5,
1208,2005-10-23 09:25:00,-31.3300,152.8000,2.0,
1209,2005-10-24 03:20:00,-32.4000,151.9700,4.0,
1210,2005-10-24 03:20:00,-32.4100,152.2100,4.0,
1211,2005-10-24 04:00:00,-32.2400,151.6800,2.5,
1212,2005-10-24 04:56:00,-31.0600,152.8300,4.0,
1213,2005-10-24 04:58:00,-31.9500,151.7900,1.5,
1214,2005-10-24 09:00:00,-31.3300,152.8000,2.0,
1215,2005-10-25 04:10:00,-29.6800,152.9300,3.0,
1216,2005-10-27 03:00:00,-30.7400,151.5300,4.0,
1217,2005-10-27 04:12:00,-30.5200,151.6700,2.5,
1218,2005-10-27 05:00:00,-30.3200,153.1200,2.0,
1219,2005-10-27 05:40:00,-29.6800,152.9300,2.0,
1220,2005-10-27 07:00:00,-31.9500,151.7900,2.5,
1221,2005-11-10 03:55:00,-34.5800,150.8700,3.0,
1222,2005-11-21 07:00:00,-30.3800,150.6100,3.0,
1223,2005-11-21 17:30:00,-29.3500,150.5800,2.0,
1224,2005-11-22 07:15:00,-33.3300,148.9800,3.0,
1225,2005-11-22 09:30:00,-33.7500,150.6800,2.0,
1226,2005-11-23 06:00:00,-33.1900,149.0100,2.0,
1227,2005-11-24 04:45:00,-33.4985,148.3012,2.0,
1228,2005-11-25 02:00:00,-33.4410,148.8371,4.0,
1229,2005-11-25 07:00:00,-30.8800,148.8000,4.0,
1230,2005-11-26 05:35:00,-35.2300,149.1000,2.0,
1231,2005-11-26 07:05:00,-33.3300,148.9800,3.0,
1232,2005-11-26 07:50:00,-31.7200,148.6700,4.0,
1233,2005-11-26 09:55:00,-33.5300,149.2500,3.0,
1234,2005-11-27 00:30:00,-30.9300,151.7200,4.0,
1235,2005-11-27 03:30:00,-29.6800,152.9300,3.0,
1236,2005-12-01 03:30:00,-34.0490,150.6850,2.5,
1237,2005-12-01 04:00:00,-32.7263,151.6318,4.0,
1238,2005-12-01 04:35:00,-35.3652,148.1512,4.0,
1239,2005-12-01 04:40:00,-33.4300,151.3400,6.0,
1240,2005-12-01 04:45:00,-32.9100,151.7800,2.0,
1241,2005-12-01 04:45:00,-33.4300,151.3400,4.5,
1242,2005-12-01 05:30:00,-29.5000,151.3000,3.0,
1243,2005-12-01 05:30:00,-32.8200,151.8400,3.0,
1244,2005-12-01 05:35:00,-32.8200,151.8400,3.5,
1245,2005-12-01 08:40:00,-29.0500,152.0200,3.0,
1246,2005-12-06 16:30:00,-35.9900,146.3800,5.0,
1247,2005-12-08 03:00:00,-31.9900,151.9700,3.5,
1248,2005-12-08 03:40:00,-31.8800,152.3700,5.5,
1249,2005-12-08 04:40:00,-28.9400,153.4600,2.5,
1250,2005-12-17 05:00:00,-28.7600,153.2500,2.5,
1251,2005-12-17 05:10:00,-28.8500,153.0500,4.0,
1252,2005-12-17 07:50:00,-28.7300,153.4100,2.8,
1253,2005-12-17 08:10:00,-33.7500,151.3000,2.0,
1254,2005-12-28 03:50:00,-32.9900,151.5900,3.5,
1255,2005-12-28 05:25:00,-30.9900,151.1600,2.5,
1256,2006-01-06 05:00:00,-34.6800,149.5700,3.0,
1257,2006-01-06 05:30:00,-35.5100,149.0700,4.0,
1258,2006-01-06 08:10:00,-33.4300,149.5600,2.0,
1259,2006-01-12 04:30:00,-31.1700,150.5400,4.0,
1260,2006-01-24 00:00:00,-32.5900,149.5800,4.4,
1261,2006-02-13 07:45:00,-29.5000,151.3000,3.0,
1262,2006-02-15 08:30:00,-35.0300,149.2600,5.0,
1263,2006-02-18 05:35:00,-33.7200,150.7500,3.0,
1264,2006-02-20 07:00:00,-29.5000,151.3000,2.0,
1265,2006-02-20 07:00:00,-32.2900,149.7400,5.6,
1266,2006-08-15 06:50:00,-33.9920,151.0760,3.0,
1267,2006-09-06 00:00:00,-33.8700,151.2200,5.0,
1268,2006-09-27 04:15:00,-29.6200,149.3800,3.0,
1269,2006-10-31 05:05:00,-32.9150,151.7510,4.0,
1270,2006-10-31 05:07:00,-32.9650,151.7010,2.0,
1271,2006-10-31 05:20:00,-32.9200,151.7900,4.4,
1272,2006-10-31 05:20:00,-32.9250,151.7760,2.0,
1273,2006-10-31 05:20:00,-32.9240,151.7850,3.0,
1274,2006-10-31 05:21:00,-32.9200,151.7900,7.0,
1275,2006-10-31 05:30:00,-32.8980,151.6680,4.0,
1276,2006-11-01 04:00:00,-30.6700,152.7700,3.0,
1277,2006-11-08 01:50:00,-28.7600,152.4500,3.0,
1278,2006-11-08 02:50:00,-29.8320,152.8850,4.4,
1279,2006-11-08 03:10:00,-29.6820,152.9680,5.0,
1280,2006-11-08 03:20:00,-29.6300,153.0300,2.4,
1281,2006-11-13 04:15:00,-31.0000,151.2330,2.0,
1282,2006-11-15 04:00:00,-28.1790,153.5380,4.4,
1283,2006-11-15 04:00:00,-28.2620,153.5770,2.4,
1284,2006-11-27 06:15:00,-29.6490,151.2180,2.5,
1285,2006-11-28 04:40:00,-32.9200,151.7900,2.0,
1286,2006-11-28 07:00:00,-31.0150,150.9850,2.0,
1287,2006-11-28 07:00:00,-31.2300,150.9000,4.4,
1288,2006-11-29 08:30:00,-29.6800,152.9300,3.0,
1289,2006-12-12 04:30:00,-30.4410,151.3530,4.0,
1290,2006-12-12 04:30:00,-30.7400,151.5300,5.0,
1291,2006-12-14 03:27:00,-29.9320,152.7180,5.0,
1292,2006-12-20 04:45:00,-33.4170,149.5810,2.0,
1293,2006-12-21 04:30:00,-30.5200,151.6700,5.0,
1294,2006-12-29 05:00:00,-35.3600,149.2300,4.4,
1295,2006-12-30 05:30:00,-35.2670,149.0670,4.4,
1296,2007-02-01 07:10:00,-33.1900,149.0100,3.8,
1297,2007-02-07 04:30:00,-33.5700,150.1200,6.0,
1298,2007-02-07 05:10:00,-33.1900,149.0100,5.0,
1299,2007-02-07 05:15:00,-31.7100,148.6700,1.5,
1300,2007-02-07 06:30:00,-31.7200,148.6700,2.4,
1301,2007-02-08 05:15:00,-33.4200,149.5800,2.1,
1302,2007-02-10 02:30:00,-33.4200,149.5800,2.0,
1303,2007-02-10 04:21:00,-32.8000,149.9700,5.0,
1304,2007-02-10 04:30:00,-29.2300,152.0000,4.5,
1305,2007-02-12 05:12:00,-33.7350,150.4790,2.4,
1306,2007-02-23 04:00:00,-33.6300,150.2800,2.2,
1307,2007-02-25 04:30:00,-30.3400,152.7100,3.0,
1308,2007-02-27 11:00:00,-35.3200,149.1200,2.0,
1309,2007-02-28 06:30:00,-31.3480,149.8350,7.0,
1310,2007-02-28 06:30:00,-32.7260,151.6320,6.5,
1311,2007-03-01 06:30:00,-34.0600,150.8600,2.0,
1312,2007-03-02 04:15:00,-29.6800,152.9300,4.4,
1313,2007-03-02 04:20:00,-29.6800,152.9300,3.0,
1314,2007-03-02 04:31:00,-29.6800,152.9300,2.4,
1315,2007-03-08 05:10:00,-34.1820,150.6010,2.0,
1316,2007-03-20 06:55:00,-32.8320,151.6850,2.0,
1317,2007-05-16 04:10:00,-33.4000,142.5700,4.4,
1318,2007-07-08 23:00:00,-33.9300,151.2300,3.0,
1319,2007-07-26 22:20:00,-34.6485,148.0346,2.5,
1320,2007-08-16 10:00:00,-34.7400,146.5500,2.0,
1321,2007-08-16 10:10:00,-34.5100,146.4100,3.0,
1322,2007-10-08 03:40:00,-29.7200,151.7500,4.4,
1323,2007-10-08 04:40:00,-29.7500,153.1200,4.4,
1324,2007-10-08 05:40:00,-28.8000,153.2800,4.4,
1325,2007-10-08 05:50:00,-28.9300,153.0700,5.0,
1326,2007-10-08 05:50:00,-28.8000,153.2800,2.5,
1327,2007-10-08 05:50:00,-28.8300,153.0500,2.0,
1328,2007-10-08 05:50:00,-29.1000,153.4300,2.0,
1329,2007-10-08 05:55:00,-28.8600,153.2000,6.0,
1330,2007-10-08 06:10:00,-28.7800,153.3800,2.5,
1331,2007-10-08 06:30:00,-28.8000,153.3200,3.0,
1332,2007-10-08 06:35:00,-28.9800,153.2800,2.5,
1333,2007-10-09 03:00:00,-29.6700,152.9300,3.0,
1334,2007-10-09 03:01:00,-29.6700,152.9300,4.4,
1335,2007-10-09 03:10:00,-29.6700,152.9300,2.0,
1336,2007-10-09 03:35:00,-28.8000,153.2800,6.0,
1337,2007-10-09 03:40:00,-28.8000,153.2800,6.0,
1338,2007-10-09 03:40:00,-28.8000,153.2500,3.0,
1339,2007-10-09 03:40:00,-28.8000,153.3200,4.0,
1340,2007-10-09 03:41:00,-28.8000,153.3200,4.4,
1341,2007-10-09 03:45:00,-28.8000,153.2800,3.0,
1342,2007-10-09 03:50:00,-28.7800,153.7200,3.0,
1343,2007-10-09 04:00:00,-28.6800,153.3600,4.4,
1344,2007-10-09 04:00:00,-28.7200,153.4000,6.5,
1345,2007-10-09 04:09:00,-28.7700,153.3500,4.4,
1346,2007-10-09 05:00:00,-28.6800,153.3700,4.4,
1347,2007-10-12 00:00:00,-34.0300,150.6800,4.4,
1348,2007-10-12 00:20:00,-34.0700,151.0200,2.0,
1349,2007-10-12 03:45:00,-33.4700,151.3500,2.0,
1350,2007-10-25 08:00:00,-30.6300,151.4800,2.5,
1351,2007-10-26 04:25:00,-28.9200,153.1700,4.0,
1352,2007-10-28 07:30:00,-34.8200,147.3300,3.5,
1353,2007-10-28 09:30:00,-33.9000,147.2300,3.5,
1354,2007-10-29 04:35:00,-28.8200,153.2800,2.0,
1355,2007-11-18 06:00:00,-34.7000,150.0000,2.0,
1356,2007-12-03 03:30:00,-32.5800,151.7800,3.8,
1357,2007-12-03 04:30:00,-32.9200,151.7800,2.4,
1358,2007-12-03 05:00:00,-32.0300,152.2700,2.0,
1359,2007-12-04 03:10:00,-33.7200,151.1500,2.4,
1360,2007-12-04 04:50:00,-33.2000,151.5700,2.5,
1361,2007-12-05 08:00:00,-32.7000,148.0500,2.5,
1362,2007-12-09 04:00:00,-33.6900,151.0900,4.4,
1363,2007-12-09 04:30:00,-33.7700,150.8700,4.4,
1364,2007-12-09 04:30:00,-33.7900,150.9400,6.0,
1365,2007-12-09 04:30:00,-33.7900,150.9000,3.0,
1366,2007-12-09 04:30:00,-33.7500,151.1100,2.0,
1367,2007-12-09 04:30:00,-33.7900,150.9600,4.0,
1368,2007-12-09 04:30:00,-33.7100,151.0000,8.0,
1369,2007-12-09 04:35:00,-33.8100,150.9500,4.0,
1370,2007-12-09 04:35:00,-33.7700,150.9100,8.0,
1371,2007-12-09 04:40:00,-33.7900,151.0300,5.0,
1372,2007-12-09 04:45:00,-33.8300,150.9500,2.0,
1373,2007-12-09 04:45:00,-33.8000,150.9500,3.0,
1374,2007-12-09 04:45:00,-33.8200,150.9500,2.0,
1375,2007-12-09 04:45:00,-33.7300,150.9200,5.6,
1376,2007-12-09 04:50:00,-33.7500,151.0400,4.4,
1377,2007-12-09 04:50:00,-33.7100,151.0100,7.0,
1378,2007-12-09 04:50:00,-33.7700,150.9500,2.0,
1379,2007-12-09 05:00:00,-33.7400,151.2000,3.0,
1380,2007-12-09 05:00:00,-33.7000,151.0000,7.0,
1381,2007-12-09 05:00:00,-33.7300,151.0500,11.0,
1382,2007-12-09 05:05:00,-33.7200,151.1200,4.4,
1383,2007-12-09 05:05:00,-33.7200,151.0900,5.0,
1384,2007-12-09 05:07:00,-33.7200,151.1200,6.0,
1385,2007-12-09 05:10:00,-33.7400,151.0700,5.0,
1386,2007-12-09 05:10:00,-33.7600,151.0400,4.4,
1387,2007-12-09 05:20:00,-33.7200,151.1200,4.4,
1388,2007-12-09 05:20:00,-33.7800,150.9400,4.5,
1389,2007-12-09 05:25:00,-33.7200,151.1200,4.4,
1390,2007-12-09 05:27:00,-33.7200,151.1500,6.0,
1391,2007-12-09 05:30:00,-33.7200,151.0900,3.5,
1392,2007-12-09 05:30:00,-33.7200,151.0000,7.0,
1393,2007-12-09 05:30:00,-33.7300,151.1300,3.0,
1394,2007-12-09 05:30:00,-33.7200,150.9900,6.5,
1395,2007-12-09 05:30:00,-33.7500,151.0700,2.0,
1396,2007-12-09 05:31:00,-33.7200,151.0000,7.0,
1397,2007-12-20 06:40:00,-35.5100,144.9300,3.0,
1398,2008-01-02 07:00:00,-35.5000,148.1300,2.0,
1399,2008-01-12 08:50:00,-34.6300,149.9700,0.0,
1400,2008-01-13 05:30:00,-33.2700,149.1000,2.0,
1401,2008-01-16 05:00:00,-33.7700,150.7900,2.4,
1402,2008-01-29 03:50:00,-33.7100,150.3100,3.0,
1403,2008-01-29 03:51:00,-33.7100,150.3100,3.0,
1404,2008-01-31 07:28:00,-33.9000,150.9300,2.0,
1405,2008-01-31 08:10:00,-33.7300,150.8700,2.0,
1406,2008-02-26 04:00:00,-33.4800,150.5200,3.0,
1407,2008-02-26 04:55:00,-34.4800,150.8200,3.0,
1408,2008-03-28 07:00:00,-33.5700,150.6700,2.4,
1409,2008-04-13 02:45:00,-35.3200,149.1500,2.0,
1410,2008-04-13 04:50:00,-32.7800,151.2800,4.0,
1411,2008-04-13 05:20:00,-32.6800,151.4500,2.0,
1412,2008-04-13 05:40:00,-32.6300,151.4800,5.0,
1413,2008-04-13 06:15:00,-32.5800,151.7700,2.0,
1414,2008-04-13 07:20:00,-34.2200,150.9800,4.4,
1415,2008-04-13 07:50:00,-34.2200,150.9800,0.0,
1416,2008-04-13 08:00:00,-34.9300,150.7500,2.0,
1417,2008-04-13 08:00:00,-33.8800,150.9000,3.0,
1418,2008-05-15 05:50:00,-32.6500,151.7200,4.0,
1419,2008-05-28 06:30:00,-34.0600,150.8600,2.0,
1420,2008-05-28 07:30:00,-33.8320,151.1180,3.0,
1421,2008-05-28 07:30:00,-33.8740,151.0930,2.0,
1422,2008-08-27 05:50:00,-28.7990,153.3850,2.4,
1423,2008-08-27 04:10:00,-30.9800,151.5900,4.0,
1424,2008-09-12 07:40:00,-29.6800,152.9400,4.0,
1425,2008-09-12 07:50:00,-29.6800,152.9700,4.4,
1426,2008-09-20 07:00:00,-28.6250,153.0120,4.0,
1427,2008-09-20 08:00:00,-31.2320,151.0180,2.0,
1428,2008-09-22 05:00:00,-31.9760,141.4680,2.0,
1429,2008-10-20 05:00:00,-33.6150,150.2680,4.0,
1571,1979-11-18 00:00:00,-38.1000,145.7000,0.0,
1572,1981-10-27 07:30:00,-36.3000,143.3000,4.0,
1573,1981-11-28 09:00:00,-36.5000,145.4000,3.0,
1574,1983-01-01 00:00:00,-36.8000,144.3000,4.0,
1575,1983-11-15 00:00:00,-38.0000,145.2000,0.0,
1576,1983-11-24 07:00:00,-37.9000,145.4000,3.0,
1577,1984-03-24 07:30:00,-38.3000,142.4000,7.0,
1578,1985-09-10 00:00:00,-37.8000,145.0000,4.0,
1579,1985-11-07 21:45:00,-38.0000,145.2000,4.0,
1580,1985-11-24 06:30:00,-37.8200,144.9700,0.0,
1581,1985-12-02 06:30:00,-35.9600,144.3300,5.0,
1582,1985-12-02 10:00:00,-37.8000,145.3000,3.0,
1583,1985-12-09 00:00:00,-37.8000,145.0000,0.0,
1584,1985-12-12 00:00:00,-34.5000,143.0000,0.0,
1585,1987-04-06 08:00:00,-36.4000,145.0000,0.0,
1586,1987-10-05 02:30:00,-34.1800,142.1500,0.0,
1587,1987-11-08 03:00:00,-37.8000,145.0000,0.0,
1588,1987-12-01 07:00:00,-38.1200,145.1700,0.0,
1589,1987-12-02 06:00:00,-36.5000,145.4000,0.0,
1590,1988-12-18 09:00:00,-37.0000,144.0000,0.0,
1591,1989-02-07 08:45:00,-37.5700,143.8500,4.0,
1592,1989-11-16 08:00:00,-37.5700,143.8500,4.0,
1593,1989-12-05 00:00:00,-38.1800,146.2500,0.0,
1594,1990-02-08 04:00:00,-37.8200,144.9700,4.0,
1595,1990-11-08 06:00:00,-38.4000,142.5000,2.0,
1596,1990-12-03 00:00:00,-37.0800,144.2300,4.0,
1597,1990-12-22 08:40:00,-37.8200,144.9700,2.0,
1598,1991-01-11 04:30:00,-37.8200,144.9700,4.0,
1599,1991-01-24 04:00:00,-37.7200,148.4500,7.0,
1600,1991-11-25 05:40:00,-35.2300,140.9800,5.0,
1601,1991-12-15 03:30:00,-37.8500,147.0700,0.0,
1602,1991-12-30 12:30:00,-36.2500,142.4000,2.0,
1603,1991-12-31 04:50:00,-37.5700,143.8500,2.0,
1604,1991-12-31 06:00:00,-37.8200,144.9700,2.0,
1605,1992-04-27 03:30:00,-36.3200,145.0500,3.0,
1606,1992-10-14 15:00:00,-37.5700,143.8500,2.0,
1607,1992-10-15 03:15:00,-38.0500,144.1700,2.0,
1608,1992-10-15 06:30:00,-37.3700,144.5300,2.0,
1609,1992-10-15 06:30:00,-37.2700,144.4500,5.0,
1610,1992-10-15 13:10:00,-36.3700,146.7000,2.0,
1611,1992-11-18 06:50:00,-37.8100,145.2200,3.0,
1612,1992-11-23 00:00:00,-36.5800,145.0200,3.0,
1613,1992-11-23 15:00:00,-36.7700,145.1200,4.0,
1614,1992-11-24 03:30:00,-37.5700,149.7500,4.0,
1615,1992-12-04 04:30:00,-37.8000,145.0000,0.0,
1616,1992-12-20 07:45:00,-34.1300,141.9800,0.0,
1617,1992-12-21 15:30:00,-35.9500,142.4200,2.0,
1618,1992-12-22 08:00:00,-34.1800,142.1500,0.0,
1619,1992-12-22 08:30:00,-36.6800,147.1500,2.0,
1620,1992-12-22 08:30:00,-36.6800,147.1500,2.0,
1621,1992-12-24 03:00:00,-36.1300,146.8800,3.0,
1622,1993-01-03 00:00:00,-37.5000,147.8300,2.0,
1623,1993-01-03 04:40:00,-37.7200,148.4500,3.0,
1624,1993-01-03 05:30:00,-36.4300,146.5300,7.0,
1625,1993-01-03 05:30:00,-36.3200,146.5200,6.0,
1626,1993-01-03 05:33:00,-36.5000,146.5800,7.0,
1627,1993-01-03 06:00:00,-36.5000,146.5800,7.0,
1628,1993-01-03 07:00:00,-36.1500,147.5000,2.0,
1629,1993-01-16 05:20:00,-37.4000,144.3200,2.0,
1630,1993-01-16 05:30:00,-37.9000,144.6700,5.0,
1631,1993-01-17 04:15:00,-37.2800,142.9300,3.0,
1632,1993-01-17 04:18:00,-37.8500,144.0700,3.0,
1633,1993-01-17 04:50:00,-37.4300,143.3800,3.0,
1634,1993-01-17 05:05:00,-37.4200,143.9000,2.0,
1635,1993-01-17 06:15:00,-37.2700,144.4500,0.0,
1636,1993-01-17 06:30:00,-38.3800,145.1200,8.0,
1637,1993-01-17 07:05:00,-37.2700,144.4500,2.0,
1638,1993-01-17 07:45:00,-37.2000,144.3700,0.0,
1639,1993-01-17 09:00:00,-38.4000,145.1500,7.0,
1640,1993-01-18 07:11:00,-37.3700,145.0500,4.0,
1641,1993-02-01 03:15:00,-38.0200,143.9800,1.0,
1642,1993-02-01 06:15:00,-37.4000,144.3200,2.0,
1643,1993-02-03 05:32:00,-37.0300,145.1300,0.0,
1644,1993-02-03 06:00:00,-37.9500,145.5500,0.0,
1645,1993-02-03 08:00:00,-37.3500,149.4800,2.0,
1646,1993-02-18 06:30:00,-37.7500,145.2000,2.0,
1647,1993-02-18 07:00:00,-37.8200,145.2200,2.0,
1648,1993-02-19 08:18:00,-37.2700,144.4500,2.0,
1649,1993-02-21 08:15:00,-37.9300,144.2500,2.0,
1650,1993-03-05 15:00:00,-37.0000,144.0700,2.0,
1651,1993-03-06 06:00:00,-37.2700,144.4500,1.0,
1652,1993-03-06 11:15:00,-37.0500,142.7800,2.0,
1653,1993-03-07 05:00:00,-35.3500,143.5500,5.0,
1654,1993-03-07 06:36:00,-37.0300,144.5300,2.0,
1655,1993-03-07 09:30:00,-36.7700,145.5700,2.0,
1656,1993-03-08 06:00:00,-34.8500,142.8300,2.0,
1657,1993-06-11 19:15:00,-38.6200,145.5800,0.0,
1658,1993-06-11 21:30:00,-39.1300,146.4200,0.0,
1659,1993-06-12 04:30:00,-37.9700,145.1800,2.0,
1660,1993-06-13 00:00:00,-38.4200,145.4300,2.0,
1661,1993-08-31 00:00:00,-36.8300,143.8800,2.0,
1662,1993-08-31 06:20:00,-38.2500,143.9800,2.0,
1663,1993-09-19 05:30:00,-35.9500,142.4200,0.0,
1664,1993-09-19 07:45:00,-36.7700,144.2700,0.0,
1665,1993-10-03 00:00:00,-1.0000,1.0000,2.0,
1666,1993-10-16 03:00:00,-37.8500,144.0700,2.0,
1667,1993-10-18 02:30:00,-38.3800,145.0500,2.0,
1668,1993-10-24 06:46:00,-37.9300,145.0300,3.0,
1669,1993-11-13 04:45:00,-36.7500,147.2000,8.0,
1670,1993-11-17 05:00:00,-36.3000,145.1000,4.0,
1671,1993-11-17 05:30:00,-36.6500,145.8800,2.0,
1672,1993-11-17 06:00:00,-38.5000,145.5000,4.0,
1673,1993-11-17 06:13:00,-37.2700,145.1300,0.0,
1674,1993-11-18 04:10:00,-37.7500,145.2000,2.0,
1675,1993-11-18 06:40:00,-37.5000,149.1500,2.0,
1676,1994-01-06 05:30:00,-36.5300,147.3800,4.0,
1677,1994-01-31 04:00:00,-37.8200,145.2200,3.0,
1678,1994-01-31 04:15:00,-37.7800,145.4700,3.0,
1679,1994-01-31 04:30:00,-37.5000,145.4800,4.0,
1680,1994-01-31 04:40:00,-38.0300,145.9000,2.0,
1681,1994-01-31 06:00:00,-37.9500,146.4000,2.0,
1682,1994-01-31 09:30:00,-36.3700,146.7000,2.0,
1683,1994-01-31 11:00:00,-37.1300,142.5200,2.0,
1684,1994-02-04 00:00:00,-36.7700,145.5700,3.0,
1685,1994-02-04 06:45:00,-37.6500,146.6500,2.0,
1686,1994-02-04 06:49:00,-36.6500,145.8800,0.0,
1687,1994-02-04 08:30:00,-37.5700,146.2500,0.0,
1688,1994-02-05 04:00:00,-36.9500,147.8100,0.0,
1689,1994-02-09 15:00:00,-34.7300,143.1300,6.0,
1690,1994-02-10 00:00:00,-37.2700,147.7200,0.0,
1691,1994-04-06 05:15:00,-37.9300,145.0300,5.0,
1692,1994-04-06 05:30:00,-38.0800,145.4800,5.0,
1693,1994-04-06 05:35:00,-38.1200,145.2400,2.0,
1694,1994-04-06 06:00:00,-38.0800,145.4800,4.0,
1695,1994-04-06 06:15:00,-36.9000,147.0700,3.0,
1696,1994-04-06 06:15:00,-36.7300,146.9700,5.0,
1697,1994-04-06 06:35:00,-36.4700,147.2500,2.0,
1698,1994-04-06 07:00:00,-38.1700,145.9300,4.0,
1699,1994-04-06 07:00:00,-36.5300,147.3800,2.0,
1700,1994-05-17 05:00:00,-37.0000,142.9000,0.0,
1701,1994-10-19 06:30:00,-36.3700,145.3000,2.0,
1702,1995-01-03 04:45:00,-35.2700,141.2000,2.0,
1703,1995-01-06 00:30:00,-38.1200,145.1700,3.0,
1704,1995-01-06 02:00:00,-37.8000,145.2800,3.0,
1705,1995-01-17 04:00:00,-36.6300,146.8700,4.0,
1706,1995-01-19 08:00:00,-37.4000,144.3200,2.0,
1707,1995-01-27 00:00:00,-38.2300,143.1500,2.0,
1708,1995-01-27 06:00:00,-35.0700,142.3200,2.0,
1709,1995-01-28 04:00:00,-37.4300,144.5700,2.0,
1710,1995-01-28 04:10:00,-37.3700,144.5300,2.5,
1711,1995-02-22 06:30:00,-37.1000,147.6000,0.0,
1712,1995-02-22 09:40:00,-36.1500,147.5000,2.0,
